Start Date,End Date,Visitor/Neutral,Home/Neutral
2008-12-28,2008-12-30,Boston Celtics,Sacramento Kings
2008-12-28,2008-12-30,Golden State Warriors,Los Angeles Lakers
2008-12-29,2008-12-31,Denver Nuggets,Atlanta Hawks
2008-12-29,2008-12-31,Orlando Magic,Detroit Pistons
2008-12-29,2008-12-31,Chicago Bulls,New Jersey Nets
2008-12-29,2008-12-31,Memphis Grizzlies,Minnesota Timberwolves
2008-12-29,2008-12-31,Phoenix Suns,Oklahoma City Thunder
2008-12-29,2008-12-31,Washington Wizards,Houston Rockets
2008-12-29,2008-12-31,Philadelphia 76ers,Utah Jazz
2008-12-29,2008-12-31,Toronto Raptors,Golden State Warriors
2008-12-30,2009-1-1,New York Knicks,Charlotte Bobcats
2008-12-30,2009-1-1,Atlanta Hawks,Indiana Pacers
2008-12-30,2009-1-1,Cleveland Cavaliers,Miami Heat
2008-12-30,2009-1-1,Phoenix Suns,Memphis Grizzlies
2008-12-30,2009-1-1,Washington Wizards,New Orleans Hornets
2008-12-30,2009-1-1,Minnesota Timberwolves,Dallas Mavericks
2008-12-30,2009-1-1,Milwaukee Bucks,San Antonio Spurs
2008-12-30,2009-1-1,Boston Celtics,Portland Trail Blazers
2008-12-30,2009-1-1,Los Angeles Clippers,Sacramento Kings
2008-12-31,2009-1-2,Orlando Magic,Chicago Bulls
2008-12-31,2009-1-2,New Jersey Nets,Detroit Pistons
2008-12-31,2009-1-2,Milwaukee Bucks,Houston Rockets
2008-12-31,2009-1-2,Denver Nuggets,Toronto Raptors
2008-12-31,2009-1-2,Golden State Warriors,Oklahoma City Thunder
2008-12-31,2009-1-2,Philadelphia 76ers,Los Angeles Clippers
2009-1-2,2009-1-4,Miami Heat,Orlando Magic
2009-1-2,2009-1-4,Houston Rockets,Toronto Raptors
2009-1-2,2009-1-4,Washington Wizards,Boston Celtics
2009-1-2,2009-1-4,Chicago Bulls,Cleveland Cavaliers
2009-1-2,2009-1-4,Atlanta Hawks,New Jersey Nets
2009-1-2,2009-1-4,Indiana Pacers,New York Knicks
2009-1-2,2009-1-4,Sacramento Kings,Detroit Pistons
2009-1-2,2009-1-4,San Antonio Spurs,Memphis Grizzlies
2009-1-2,2009-1-4,Golden State Warriors,Minnesota Timberwolves
2009-1-2,2009-1-4,Denver Nuggets,Oklahoma City Thunder
2009-1-2,2009-1-4,Philadelphia 76ers,Dallas Mavericks
2009-1-2,2009-1-4,Charlotte Bobcats,Milwaukee Bucks
2009-1-2,2009-1-4,Los Angeles Clippers,Phoenix Suns
2009-1-2,2009-1-4,New Orleans Hornets,Portland Trail Blazers
2009-1-2,2009-1-4,Utah Jazz,Los Angeles Lakers
2009-1-3,2009-1-5,Sacramento Kings,Indiana Pacers
2009-1-3,2009-1-5,Houston Rockets,Atlanta Hawks
2009-1-3,2009-1-5,Milwaukee Bucks,Charlotte Bobcats
2009-1-3,2009-1-5,New Jersey Nets,Miami Heat
2009-1-3,2009-1-5,Minnesota Timberwolves,Chicago Bulls
2009-1-3,2009-1-5,Philadelphia 76ers,San Antonio Spurs
2009-1-3,2009-1-5,New Orleans Hornets,Denver Nuggets
2009-1-4,2009-1-6,Orlando Magic,Toronto Raptors
2009-1-4,2009-1-6,Cleveland Cavaliers,Washington Wizards
2009-1-4,2009-1-6,Detroit Pistons,Los Angeles Clippers
2009-1-4,2009-1-6,Dallas Mavericks,Memphis Grizzlies
2009-1-4,2009-1-6,Boston Celtics,New York Knicks
2009-1-4,2009-1-6,Portland Trail Blazers,Los Angeles Lakers
2009-1-5,2009-1-7,San Antonio Spurs,Miami Heat
2009-1-5,2009-1-7,Sacramento Kings,New Jersey Nets
2009-1-5,2009-1-7,Toronto Raptors,Milwaukee Bucks
2009-1-5,2009-1-7,Indiana Pacers,Denver Nuggets
2009-1-5,2009-1-7,Golden State Warriors,Utah Jazz
2009-1-6,2009-1-8,Boston Celtics,Charlotte Bobcats
2009-1-6,2009-1-8,Washington Wizards,Orlando Magic
2009-1-6,2009-1-8,Houston Rockets,Philadelphia 76ers
2009-1-6,2009-1-8,Minnesota Timberwolves,Memphis Grizzlies
2009-1-6,2009-1-8,New York Knicks,Oklahoma City Thunder
2009-1-6,2009-1-8,Sacramento Kings,Chicago Bulls
2009-1-6,2009-1-8,Los Angeles Clippers,Dallas Mavericks
2009-1-6,2009-1-8,New Orleans Hornets,Los Angeles Lakers
2009-1-7,2009-1-9,Orlando Magic,Atlanta Hawks
2009-1-7,2009-1-9,Charlotte Bobcats,Cleveland Cavaliers
2009-1-7,2009-1-9,Toronto Raptors,Washington Wizards
2009-1-7,2009-1-9,Houston Rockets,Boston Celtics
2009-1-7,2009-1-9,Memphis Grizzlies,New Jersey Nets
2009-1-7,2009-1-9,Philadelphia 76ers,Milwaukee Bucks
2009-1-7,2009-1-9,Oklahoma City Thunder,Minnesota Timberwolves
2009-1-7,2009-1-9,Miami Heat,Denver Nuggets
2009-1-7,2009-1-9,Indiana Pacers,Phoenix Suns
2009-1-7,2009-1-9,New Orleans Hornets,Utah Jazz
2009-1-7,2009-1-9,Detroit Pistons,Portland Trail Blazers
2009-1-7,2009-1-9,Los Angeles Lakers,Golden State Warriors
2009-1-8,2009-1-10,New York Knicks,Dallas Mavericks
2009-1-8,2009-1-10,Los Angeles Clippers,San Antonio Spurs
2009-1-9,2009-1-11,Atlanta Hawks,Orlando Magic
2009-1-9,2009-1-11,Charlotte Bobcats,Philadelphia 76ers
2009-1-9,2009-1-11,Memphis Grizzlies,Toronto Raptors
2009-1-9,2009-1-11,Boston Celtics,Cleveland Cavaliers
2009-1-9,2009-1-11,Los Angeles Clippers,New Orleans Hornets
2009-1-9,2009-1-11,Houston Rockets,Oklahoma City Thunder
2009-1-9,2009-1-11,Washington Wizards,Chicago Bulls
2009-1-9,2009-1-11,New Jersey Nets,Milwaukee Bucks
2009-1-9,2009-1-11,Detroit Pistons,Denver Nuggets
2009-1-9,2009-1-11,Miami Heat,Sacramento Kings
2009-1-9,2009-1-11,Indiana Pacers,Los Angeles Lakers
2009-1-9,2009-1-11,Dallas Mavericks,Phoenix Suns
2009-1-10,2009-1-12,Charlotte Bobcats,Washington Wizards
2009-1-10,2009-1-12,Milwaukee Bucks,Minnesota Timberwolves
2009-1-10,2009-1-12,Oklahoma City Thunder,Chicago Bulls
2009-1-10,2009-1-12,New York Knicks,Houston Rockets
2009-1-10,2009-1-12,Detroit Pistons,Utah Jazz
2009-1-10,2009-1-12,Golden State Warriors,Portland Trail Blazers
2009-1-11,2009-1-13,Boston Celtics,Toronto Raptors
2009-1-11,2009-1-13,Philadelphia 76ers,Atlanta Hawks
2009-1-11,2009-1-13,Phoenix Suns,Los Angeles Clippers
2009-1-11,2009-1-13,Orlando Magic,San Antonio Spurs
2009-1-11,2009-1-13,Indiana Pacers,Golden State Warriors
2009-1-11,2009-1-13,Dallas Mavericks,Sacramento Kings
2009-1-11,2009-1-13,Miami Heat,Los Angeles Lakers
2009-1-12,2009-1-14,Milwaukee Bucks,Washington Wizards
2009-1-12,2009-1-14,Toronto Raptors,Boston Celtics
2009-1-12,2009-1-14,Oklahoma City Thunder,New Jersey Nets
2009-1-12,2009-1-14,New York Knicks,New Orleans Hornets
2009-1-12,2009-1-14,Portland Trail Blazers,Chicago Bulls
2009-1-12,2009-1-14,Indiana Pacers,Utah Jazz
2009-1-13,2009-1-15,Charlotte Bobcats,Detroit Pistons
2009-1-13,2009-1-15,Cleveland Cavaliers,Memphis Grizzlies
2009-1-13,2009-1-15,Miami Heat,Minnesota Timberwolves
2009-1-13,2009-1-15,Los Angeles Lakers,Houston Rockets
2009-1-13,2009-1-15,Dallas Mavericks,Denver Nuggets
2009-1-13,2009-1-15,Atlanta Hawks,Phoenix Suns
2009-1-13,2009-1-15,Orlando Magic,Sacramento Kings
2009-1-14,2009-1-16,Detroit Pistons,Indiana Pacers
2009-1-14,2009-1-16,Portland Trail Blazers,Philadelphia 76ers
2009-1-14,2009-1-16,Chicago Bulls,Toronto Raptors
2009-1-14,2009-1-16,New Jersey Nets,Boston Celtics
2009-1-14,2009-1-16,Washington Wizards,New York Knicks
2009-1-14,2009-1-16,Miami Heat,Milwaukee Bucks
2009-1-14,2009-1-16,Utah Jazz,Oklahoma City Thunder
2009-1-14,2009-1-16,New Orleans Hornets,Dallas Mavericks
2009-1-14,2009-1-16,Los Angeles Lakers,San Antonio Spurs
2009-1-14,2009-1-16,Sacramento Kings,Golden State Warriors
2009-1-14,2009-1-16,Atlanta Hawks,Los Angeles Clippers
2009-1-15,2009-1-17,Portland Trail Blazers,New Jersey Nets
2009-1-15,2009-1-17,Cleveland Cavaliers,Chicago Bulls
2009-1-15,2009-1-17,Phoenix Suns,Denver Nuggets
2009-1-16,2009-1-18,Toronto Raptors,Indiana Pacers
2009-1-16,2009-1-18,San Antonio Spurs,Philadelphia 76ers
2009-1-16,2009-1-18,New York Knicks,Washington Wizards
2009-1-16,2009-1-18,New Orleans Hornets,Cleveland Cavaliers
2009-1-16,2009-1-18,Utah Jazz,Memphis Grizzlies
2009-1-16,2009-1-18,Detroit Pistons,Oklahoma City Thunder
2009-1-16,2009-1-18,Minnesota Timberwolves,Phoenix Suns
2009-1-16,2009-1-18,Milwaukee Bucks,Sacramento Kings
2009-1-16,2009-1-18,Atlanta Hawks,Golden State Warriors
2009-1-16,2009-1-18,Orlando Magic,Los Angeles Lakers
2009-1-17,2009-1-19,Boston Celtics,New Jersey Nets
2009-1-17,2009-1-19,Portland Trail Blazers,Charlotte Bobcats
2009-1-17,2009-1-19,New Orleans Hornets,Detroit Pistons
2009-1-17,2009-1-19,Philadelphia 76ers,New York Knicks
2009-1-17,2009-1-19,San Antonio Spurs,Chicago Bulls
2009-1-17,2009-1-19,Miami Heat,Houston Rockets
2009-1-17,2009-1-19,Utah Jazz,Dallas Mavericks
2009-1-17,2009-1-19,Orlando Magic,Denver Nuggets
2009-1-17,2009-1-19,Milwaukee Bucks,Los Angeles Clippers
2009-1-18,2009-1-20,Phoenix Suns,Toronto Raptors
2009-1-18,2009-1-20,Miami Heat,Oklahoma City Thunder
2009-1-19,2009-1-21,Chicago Bulls,New York Knicks
2009-1-19,2009-1-21,Dallas Mavericks,Philadelphia 76ers
2009-1-19,2009-1-21,Toronto Raptors,Atlanta Hawks
2009-1-19,2009-1-21,San Antonio Spurs,Charlotte Bobcats
2009-1-19,2009-1-21,Denver Nuggets,Houston Rockets
2009-1-19,2009-1-21,Minnesota Timberwolves,Los Angeles Clippers
2009-1-19,2009-1-21,Indiana Pacers,New Orleans Hornets
2009-1-19,2009-1-21,Washington Wizards,Golden State Warriors
2009-1-19,2009-1-21,Detroit Pistons,Memphis Grizzlies
2009-1-19,2009-1-21,Phoenix Suns,Boston Celtics
2009-1-19,2009-1-21,Milwaukee Bucks,Portland Trail Blazers
2009-1-19,2009-1-21,Cleveland Cavaliers,Los Angeles Lakers
2009-1-20,2009-1-22,Atlanta Hawks,Chicago Bulls
2009-1-20,2009-1-22,Indiana Pacers,San Antonio Spurs
2009-1-20,2009-1-22,Sacramento Kings,Denver Nuggets
2009-1-20,2009-1-22,Minnesota Timberwolves,Utah Jazz
2009-1-21,2009-1-23,Memphis Grizzlies,Charlotte Bobcats
2009-1-21,2009-1-23,Toronto Raptors,Detroit Pistons
2009-1-21,2009-1-23,Boston Celtics,Miami Heat
2009-1-21,2009-1-23,Phoenix Suns,New York Knicks
2009-1-21,2009-1-23,Dallas Mavericks,Milwaukee Bucks
2009-1-21,2009-1-23,New Jersey Nets,New Orleans Hornets
2009-1-21,2009-1-23,Utah Jazz,Houston Rockets
2009-1-21,2009-1-23,Cleveland Cavaliers,Portland Trail Blazers
2009-1-21,2009-1-23,Washington Wizards,Sacramento Kings
2009-1-21,2009-1-23,Oklahoma City Thunder,Golden State Warriors
2009-1-21,2009-1-23,Los Angeles Lakers,Los Angeles Clippers
2009-1-22,2009-1-24,Boston Celtics,Orlando Magic
2009-1-22,2009-1-24,Washington Wizards,Los Angeles Lakers
2009-1-23,2009-1-25,Phoenix Suns,Charlotte Bobcats
2009-1-23,2009-1-25,Dallas Mavericks,Detroit Pistons
2009-1-23,2009-1-25,Houston Rockets,Indiana Pacers
2009-1-23,2009-1-25,Milwaukee Bucks,Atlanta Hawks
2009-1-23,2009-1-25,Memphis Grizzlies,New York Knicks
2009-1-23,2009-1-25,New Orleans Hornets,Minnesota Timberwolves
2009-1-23,2009-1-25,Toronto Raptors,Chicago Bulls
2009-1-23,2009-1-25,New Jersey Nets,San Antonio Spurs
2009-1-23,2009-1-25,Cleveland Cavaliers,Golden State Warriors
2009-1-23,2009-1-25,Oklahoma City Thunder,Los Angeles Clippers
2009-1-24,2009-1-26,New York Knicks,Philadelphia 76ers
2009-1-24,2009-1-26,Orlando Magic,Miami Heat
2009-1-24,2009-1-26,New Jersey Nets,Memphis Grizzlies
2009-1-24,2009-1-26,Sacramento Kings,Milwaukee Bucks
2009-1-24,2009-1-26,Cleveland Cavaliers,Utah Jazz
2009-1-24,2009-1-26,Washington Wizards,Portland Trail Blazers
2009-1-25,2009-1-27,Dallas Mavericks,Boston Celtics
2009-1-25,2009-1-27,San Antonio Spurs,Los Angeles Lakers
2009-1-25,2009-1-27,Phoenix Suns,Atlanta Hawks
2009-1-25,2009-1-27,Sacramento Kings,Toronto Raptors
2009-1-25,2009-1-27,Houston Rockets,Detroit Pistons
2009-1-25,2009-1-27,Charlotte Bobcats,Indiana Pacers
2009-1-25,2009-1-27,Chicago Bulls,Minnesota Timberwolves
2009-1-25,2009-1-27,Utah Jazz,Denver Nuggets
2009-1-25,2009-1-27,Los Angeles Clippers,Golden State Warriors
2009-1-26,2009-1-28,Phoenix Suns,Washington Wizards
2009-1-26,2009-1-28,Atlanta Hawks,Miami Heat
2009-1-26,2009-1-28,Houston Rockets,New York Knicks
2009-1-26,2009-1-28,Minnesota Timberwolves,Milwaukee Bucks
2009-1-26,2009-1-28,Philadelphia 76ers,New Orleans Hornets
2009-1-26,2009-1-28,New Jersey Nets,Oklahoma City Thunder
2009-1-26,2009-1-28,Portland Trail Blazers,Los Angeles Clippers
2009-1-27,2009-1-29,Sacramento Kings,Cleveland Cavaliers
2009-1-27,2009-1-29,Indiana Pacers,Orlando Magic
2009-1-27,2009-1-29,Denver Nuggets,Memphis Grizzlies
2009-1-27,2009-1-29,San Antonio Spurs,Utah Jazz
2009-1-27,2009-1-29,Charlotte Bobcats,Los Angeles Lakers
2009-1-28,2009-1-30,Milwaukee Bucks,Indiana Pacers
2009-1-28,2009-1-30,Sacramento Kings,Boston Celtics
2009-1-28,2009-1-30,Washington Wizards,Miami Heat
2009-1-28,2009-1-30,Toronto Raptors,New Jersey Nets
2009-1-28,2009-1-30,Atlanta Hawks,New York Knicks
2009-1-28,2009-1-30,Detroit Pistons,Minnesota Timberwolves
2009-1-28,2009-1-30,Denver Nuggets,New Orleans Hornets
2009-1-28,2009-1-30,Memphis Grizzlies,Oklahoma City Thunder
2009-1-28,2009-1-30,Philadelphia 76ers,Houston Rockets
2009-1-28,2009-1-30,Golden State Warriors,Dallas Mavericks
2009-1-28,2009-1-30,Charlotte Bobcats,Portland Trail Blazers
2009-1-28,2009-1-30,Chicago Bulls,Los Angeles Clippers
2009-1-29,2009-1-31,Cleveland Cavaliers,Orlando Magic
2009-1-29,2009-1-31,San Antonio Spurs,Phoenix Suns
2009-1-30,2009-2-1,Boston Celtics,Detroit Pistons
2009-1-30,2009-2-1,Miami Heat,Indiana Pacers
2009-1-30,2009-2-1,Washington Wizards,Philadelphia 76ers
2009-1-30,2009-2-1,Milwaukee Bucks,Toronto Raptors
2009-1-30,2009-2-1,New Jersey Nets,Atlanta Hawks
2009-1-30,2009-2-1,Los Angeles Clippers,Cleveland Cavaliers
2009-1-30,2009-2-1,Los Angeles Lakers,Minnesota Timberwolves
2009-1-30,2009-2-1,Charlotte Bobcats,Denver Nuggets
2009-1-30,2009-2-1,Oklahoma City Thunder,Utah Jazz
2009-1-30,2009-2-1,Golden State Warriors,New Orleans Hornets
2009-1-30,2009-2-1,Chicago Bulls,Sacramento Kings
2009-1-31,2009-2-2,New York Knicks,Indiana Pacers
2009-1-31,2009-2-2,New Jersey Nets,Philadelphia 76ers
2009-1-31,2009-2-2,Dallas Mavericks,Miami Heat
2009-1-31,2009-2-2,Los Angeles Lakers,Memphis Grizzlies
2009-1-31,2009-2-2,Los Angeles Clippers,Washington Wizards
2009-1-31,2009-2-2,Golden State Warriors,Houston Rockets
2009-1-31,2009-2-2,Atlanta Hawks,Milwaukee Bucks
2009-1-31,2009-2-2,New Orleans Hornets,San Antonio Spurs
2009-1-31,2009-2-2,Chicago Bulls,Phoenix Suns
2009-1-31,2009-2-2,Utah Jazz,Portland Trail Blazers
2009-2-1,2009-2-3,Minnesota Timberwolves,Boston Celtics
2009-2-1,2009-2-3,Orlando Magic,Toronto Raptors
2009-2-1,2009-2-3,Cleveland Cavaliers,Detroit Pistons
2009-2-1,2009-2-3,Oklahoma City Thunder,Sacramento Kings
2009-2-2,2009-2-4,Dallas Mavericks,Orlando Magic
2009-2-2,2009-2-4,Memphis Grizzlies,Washington Wizards
2009-2-2,2009-2-4,Los Angeles Clippers,Miami Heat
2009-2-2,2009-2-4,Los Angeles Lakers,New York Knicks
2009-2-2,2009-2-4,Portland Trail Blazers,New Orleans Hornets
2009-2-2,2009-2-4,Sacramento Kings,Phoenix Suns
2009-2-2,2009-2-4,Charlotte Bobcats,Utah Jazz
2009-2-2,2009-2-4,San Antonio Spurs,Golden State Warriors
2009-2-3,2009-2-5,Toronto Raptors,Cleveland Cavaliers
2009-2-3,2009-2-5,Minnesota Timberwolves,Indiana Pacers
2009-2-3,2009-2-5,Boston Celtics,Philadelphia 76ers
2009-2-3,2009-2-5,Milwaukee Bucks,New Jersey Nets
2009-2-3,2009-2-5,Chicago Bulls,Houston Rockets
2009-2-3,2009-2-5,San Antonio Spurs,Denver Nuggets
2009-2-4,2009-2-6,Los Angeles Clippers,Orlando Magic
2009-2-4,2009-2-6,Los Angeles Lakers,Toronto Raptors
2009-2-4,2009-2-6,New Jersey Nets,Washington Wizards
2009-2-4,2009-2-6,Miami Heat,Detroit Pistons
2009-2-4,2009-2-6,Cleveland Cavaliers,New York Knicks
2009-2-4,2009-2-6,Houston Rockets,Memphis Grizzlies
2009-2-4,2009-2-6,Atlanta Hawks,Minnesota Timberwolves
2009-2-4,2009-2-6,Chicago Bulls,New Orleans Hornets
2009-2-4,2009-2-6,Denver Nuggets,Oklahoma City Thunder
2009-2-4,2009-2-6,Portland Trail Blazers,Dallas Mavericks
2009-2-4,2009-2-6,Phoenix Suns,Golden State Warriors
2009-2-5,2009-2-7,Indiana Pacers,Philadelphia 76ers
2009-2-5,2009-2-7,Los Angeles Lakers,Boston Celtics
2009-2-5,2009-2-7,Dallas Mavericks,Utah Jazz
2009-2-6,2009-2-8,Atlanta Hawks,Charlotte Bobcats
2009-2-6,2009-2-8,Orlando Magic,Indiana Pacers
2009-2-6,2009-2-8,Boston Celtics,New York Knicks
2009-2-6,2009-2-8,Los Angeles Clippers,Memphis Grizzlies
2009-2-6,2009-2-8,Toronto Raptors,New Orleans Hornets
2009-2-6,2009-2-8,Portland Trail Blazers,Oklahoma City Thunder
2009-2-6,2009-2-8,Denver Nuggets,Washington Wizards
2009-2-6,2009-2-8,Utah Jazz,Sacramento Kings
2009-2-6,2009-2-8,Golden State Warriors,Phoenix Suns
2009-2-7,2009-2-9,Los Angeles Clippers,Atlanta Hawks
2009-2-7,2009-2-9,Miami Heat,Philadelphia 76ers
2009-2-7,2009-2-9,Denver Nuggets,New Jersey Nets
2009-2-7,2009-2-9,Toronto Raptors,Memphis Grizzlies
2009-2-7,2009-2-9,Chicago Bulls,Dallas Mavericks
2009-2-7,2009-2-9,Minnesota Timberwolves,Houston Rockets
2009-2-7,2009-2-9,Detroit Pistons,Milwaukee Bucks
2009-2-8,2009-2-10,San Antonio Spurs,Boston Celtics
2009-2-8,2009-2-10,Los Angeles Lakers,Cleveland Cavaliers
2009-2-8,2009-2-10,Charlotte Bobcats,Miami Heat
2009-2-8,2009-2-10,New Jersey Nets,Orlando Magic
2009-2-8,2009-2-10,New York Knicks,Portland Trail Blazers
2009-2-8,2009-2-10,Indiana Pacers,Washington Wizards
2009-2-8,2009-2-10,Minnesota Timberwolves,New Orleans Hornets
2009-2-8,2009-2-10,Sacramento Kings,Oklahoma City Thunder
2009-2-8,2009-2-10,Phoenix Suns,Detroit Pistons
2009-2-8,2009-2-10,Utah Jazz,Golden State Warriors
2009-2-9,2009-2-11,Los Angeles Clippers,Charlotte Bobcats
2009-2-9,2009-2-11,Phoenix Suns,Philadelphia 76ers
2009-2-9,2009-2-11,New Orleans Hornets,Memphis Grizzlies
2009-2-9,2009-2-11,Houston Rockets,Milwaukee Bucks
2009-2-10,2009-2-12,Washington Wizards,Atlanta Hawks
2009-2-10,2009-2-12,Cleveland Cavaliers,Indiana Pacers
2009-2-10,2009-2-12,Denver Nuggets,Miami Heat
2009-2-10,2009-2-12,San Antonio Spurs,New Jersey Nets
2009-2-10,2009-2-12,Toronto Raptors,Minnesota Timberwolves
2009-2-10,2009-2-12,Detroit Pistons,Chicago Bulls
2009-2-10,2009-2-12,Sacramento Kings,Dallas Mavericks
2009-2-10,2009-2-12,New York Knicks,Golden State Warriors
2009-2-10,2009-2-12,Oklahoma City Thunder,Los Angeles Lakers
2009-2-11,2009-2-13,Washington Wizards,Charlotte Bobcats
2009-2-11,2009-2-13,Phoenix Suns,Cleveland Cavaliers
2009-2-11,2009-2-13,Denver Nuggets,Orlando Magic
2009-2-11,2009-2-13,Memphis Grizzlies,Philadelphia 76ers
2009-2-11,2009-2-13,San Antonio Spurs,Toronto Raptors
2009-2-11,2009-2-13,Atlanta Hawks,Detroit Pistons
2009-2-11,2009-2-13,Indiana Pacers,Milwaukee Bucks
2009-2-11,2009-2-13,Boston Celtics,New Orleans Hornets
2009-2-11,2009-2-13,Sacramento Kings,Houston Rockets
2009-2-11,2009-2-13,Los Angeles Lakers,Utah Jazz
2009-2-11,2009-2-13,Oklahoma City Thunder,Portland Trail Blazers
2009-2-11,2009-2-13,New York Knicks,Los Angeles Clippers
2009-2-12,2009-2-14,Miami Heat,Chicago Bulls
2009-2-12,2009-2-14,Boston Celtics,Dallas Mavericks
2009-2-12,2009-2-14,Portland Trail Blazers,Golden State Warriors
2009-2-17,2009-2-19,Philadelphia 76ers,Indiana Pacers
2009-2-17,2009-2-19,Charlotte Bobcats,Orlando Magic
2009-2-17,2009-2-19,Minnesota Timberwolves,Washington Wizards
2009-2-17,2009-2-19,Milwaukee Bucks,Detroit Pistons
2009-2-17,2009-2-19,San Antonio Spurs,New York Knicks
2009-2-17,2009-2-19,New Orleans Hornets,Oklahoma City Thunder
2009-2-17,2009-2-19,New Jersey Nets,Houston Rockets
2009-2-17,2009-2-19,Los Angeles Clippers,Phoenix Suns
2009-2-17,2009-2-19,Memphis Grizzlies,Utah Jazz
2009-2-17,2009-2-19,Atlanta Hawks,Los Angeles Lakers
2009-2-18,2009-2-20,Indiana Pacers,Charlotte Bobcats
2009-2-18,2009-2-20,Denver Nuggets,Philadelphia 76ers
2009-2-18,2009-2-20,Cleveland Cavaliers,Toronto Raptors
2009-2-18,2009-2-20,Minnesota Timberwolves,Miami Heat
2009-2-18,2009-2-20,Chicago Bulls,Milwaukee Bucks
2009-2-18,2009-2-20,Orlando Magic,New Orleans Hornets
2009-2-18,2009-2-20,New Jersey Nets,Dallas Mavericks
2009-2-18,2009-2-20,Memphis Grizzlies,Portland Trail Blazers
2009-2-18,2009-2-20,Atlanta Hawks,Sacramento Kings
2009-2-18,2009-2-20,Los Angeles Lakers,Golden State Warriors
2009-2-18,2009-2-20,Phoenix Suns,Los Angeles Clippers
2009-2-19,2009-2-21,San Antonio Spurs,Detroit Pistons
2009-2-19,2009-2-21,Boston Celtics,Utah Jazz
2009-2-20,2009-2-22,Orlando Magic,Charlotte Bobcats
2009-2-20,2009-2-22,Toronto Raptors,New York Knicks
2009-2-20,2009-2-22,Dallas Mavericks,Houston Rockets
2009-2-20,2009-2-22,Sacramento Kings,Memphis Grizzlies
2009-2-20,2009-2-22,Indiana Pacers,Minnesota Timberwolves
2009-2-20,2009-2-22,Washington Wizards,New Jersey Nets
2009-2-20,2009-2-22,Denver Nuggets,Chicago Bulls
2009-2-20,2009-2-22,Cleveland Cavaliers,Milwaukee Bucks
2009-2-20,2009-2-22,Oklahoma City Thunder,Phoenix Suns
2009-2-20,2009-2-22,Atlanta Hawks,Portland Trail Blazers
2009-2-20,2009-2-22,New Orleans Hornets,Los Angeles Lakers
2009-2-21,2009-2-23,Philadelphia 76ers,Miami Heat
2009-2-21,2009-2-23,San Antonio Spurs,Washington Wizards
2009-2-21,2009-2-23,Sacramento Kings,Dallas Mavericks
2009-2-21,2009-2-23,New Orleans Hornets,Utah Jazz
2009-2-21,2009-2-23,Oklahoma City Thunder,Golden State Warriors
2009-2-22,2009-2-24,Chicago Bulls,Indiana Pacers
2009-2-22,2009-2-24,New York Knicks,Toronto Raptors
2009-2-22,2009-2-24,Boston Celtics,Phoenix Suns
2009-2-22,2009-2-24,Charlotte Bobcats,Houston Rockets
2009-2-22,2009-2-24,Denver Nuggets,Milwaukee Bucks
2009-2-22,2009-2-24,Miami Heat,Orlando Magic
2009-2-22,2009-2-24,Los Angeles Clippers,Portland Trail Blazers
2009-2-22,2009-2-24,Los Angeles Lakers,Minnesota Timberwolves
2009-2-22,2009-2-24,Detroit Pistons,Cleveland Cavaliers
2009-2-23,2009-2-25,Philadelphia 76ers,New Jersey Nets
2009-2-23,2009-2-25,Indiana Pacers,New York Knicks
2009-2-23,2009-2-25,Boston Celtics,Denver Nuggets
2009-2-23,2009-2-25,Atlanta Hawks,Utah Jazz
2009-2-23,2009-2-25,New Orleans Hornets,Sacramento Kings
2009-2-23,2009-2-25,Golden State Warriors,Los Angeles Clippers
2009-2-24,2009-2-26,Memphis Grizzlies,Cleveland Cavaliers
2009-2-24,2009-2-26,Minnesota Timberwolves,Toronto Raptors
2009-2-24,2009-2-26,Detroit Pistons,Miami Heat
2009-2-24,2009-2-26,Orlando Magic,Chicago Bulls
2009-2-24,2009-2-26,Los Angeles Lakers,Oklahoma City Thunder
2009-2-24,2009-2-26,Portland Trail Blazers,Houston Rockets
2009-2-24,2009-2-26,Dallas Mavericks,San Antonio Spurs
2009-2-24,2009-2-26,Charlotte Bobcats,Phoenix Suns
2009-2-25,2009-2-27,Memphis Grizzlies,Indiana Pacers
2009-2-25,2009-2-27,Philadelphia 76ers,Washington Wizards
2009-2-25,2009-2-27,Chicago Bulls,New Jersey Nets
2009-2-25,2009-2-27,Orlando Magic,New York Knicks
2009-2-25,2009-2-27,Utah Jazz,Minnesota Timberwolves
2009-2-25,2009-2-27,Detroit Pistons,New Orleans Hornets
2009-2-25,2009-2-27,Milwaukee Bucks,Dallas Mavericks
2009-2-25,2009-2-27,Portland Trail Blazers,San Antonio Spurs
2009-2-25,2009-2-27,Atlanta Hawks,Denver Nuggets
2009-2-25,2009-2-27,Charlotte Bobcats,Sacramento Kings
2009-2-25,2009-2-27,Boston Celtics,Los Angeles Clippers
2009-2-26,2009-2-28,Cleveland Cavaliers,Houston Rockets
2009-2-26,2009-2-28,Phoenix Suns,Los Angeles Lakers
2009-2-27,2009-3-1,Detroit Pistons,Orlando Magic
2009-2-27,2009-3-1,Chicago Bulls,Washington Wizards
2009-2-27,2009-3-1,Miami Heat,Atlanta Hawks
2009-2-27,2009-3-1,Indiana Pacers,Boston Celtics
2009-2-27,2009-3-1,Philadelphia 76ers,New York Knicks
2009-2-27,2009-3-1,Portland Trail Blazers,Minnesota Timberwolves
